N,ID,New Point?,lon,lat,transit_dist_1,transit_dist_2,transit_dist_3,transit_score1,transit_score2,transit_score3,transit_score_std,prc.latino.std,dens.cvap.std,prc_asian_std,prc_AmInd_std,prc.youth.std,prc.nonEngProf.std,prc.pov.std,prc.disabled.std,prc.CarAccess.std,rate.vbm.std,prc.ElNonReg.std,dens_poll_std,dens.work.std,popDens.std,center_score,dropoff_score,dens_poll_std_0_3,wtd_center_score
100,2672,,-121.4827714,38.52362156,0.078758753,0.103948994,0.161254495,1.0,1.0,1.0,0.343962242,0.71835443,0.167721519,0.712025316,0.307692308,0.161392405,0.85443038,0.408227848,0.727848101,0.496835443,0.941758242,0.265822785,0.261197786,0.401540154,0.450943018,0.527864265,0.549000257,0.3,0.158359279
128,2612,,-121.5287788,38.51581529,0.120477069,0.185558494,0.226351752,1.0,1.0,1.0,0.532387315,0.351265823,0.753164557,0.702531646,0.044871795,0.310126582,0.272151899,0.373417722,0.107594937,0.424050633,0.820879121,0.5,0.299949673,0.238723872,0.592044543,0.416086909,0.421838028,0.3,0.124826073
129,2497,,-121.5192527,38.50146778,0.049662759,0.065640875,0.063084242,1.0,1.0,1.0,0.178387876,0.351265823,0.753164557,0.702531646,0.044871795,0.310126582,0.272151899,0.373417722,0.107594937,0.424050633,0.243956044,0.5,0.400603926,0.075907591,0.535664125,0.364219064,0.349714209,0.400603926,0.145907587
237,2893,,-121.4002337,38.55353937,0.183590358,0.187634846,0.191204741,0.25,0.25,0.25,0.562429945,0.414556962,0.639240506,0.398734177,0.407051282,0.332278481,0.265822785,0.256329114,0.367088608,0.78164557,0.563736264,0.14556962,0.316054353,0.0,0.449488363,0.408359435,0.415613484,0.316054353,0.129063777
243,2895,,-121.3817633,38.5537516,0.035549824,0.048018185,0.130842504,0.25,0.25,0.25,0.214410513,0.414556962,0.639240506,0.398734177,0.407051282,0.332278481,0.265822785,0.256329114,0.367088608,0.78164557,0.950549451,0.14556962,0.331152491,0.146314631,0.615569823,0.43571423,0.445097633,0.331152491,0.144287853
244,2737,,-121.3905921,38.53194956,0.021285944,0.081390223,0.202535832,1.0,1.0,1.0,0.305211999,0.591772152,0.079113924,0.759493671,0.291666667,0.990506329,0.341772152,0.873417722,0.566455696,0.886075949,0.013186813,0.82278481,0.09159537,0.99229923,0.0,0.488621583,0.452194349,0.3,0.146586475
247,2841,,-121.4000973,38.54630728,0.176386218,0.199391516,0.328047374,0.25,0.25,0.25,0.703825108,0.591772152,0.079113924,0.759493671,0.291666667,0.990506329,0.341772152,0.873417722,0.566455696,0.886075949,0.013186813,0.82278481,0.09159537,0.99229923,0.0,0.523689581,0.493674619,0.3,0.157106874
248,2840,,-121.4093316,38.54620011,0.110967242,0.148407815,0.231076703,1.0,1.0,1.0,0.490451761,0.591772152,0.079113924,0.759493671,0.291666667,0.990506329,0.341772152,0.873417722,0.566455696,0.886075949,0.013186813,0.82278481,0.09159537,0.99229923,0.229885634,0.525864735,0.496025087,0.3,0.157759421
251,2788,,-121.4091943,38.53896805,0.048985978,0.184253005,0.191326128,1.0,1.0,1.0,0.42456511,0.591772152,0.079113924,0.759493671,0.291666667,0.990506329,0.341772152,0.873417722,0.566455696,0.886075949,0.013186813,0.82278481,0.09159537,0.99229923,0.0,0.532660303,0.493960709,0.3,0.159798091
264,3147,,-121.4193954,38.58948483,0.227083658,0.227789168,0.239736455,1.0,1.0,1.0,0.694609282,0.46835443,0.212025316,0.569620253,0.269230769,0.993670886,0.17721519,0.829113924,0.07278481,0.92721519,0.069230769,0.987341772,0.287871163,0.9779978,0.0,0.528776353,0.479852667,0.3,0.158632906
266,3097,,-121.419257,38.58225271,0.21406816,0.218300639,0.292134414,1.0,1.0,1.0,0.724503213,0.46835443,0.212025316,0.569620253,0.269230769,0.993670886,0.17721519,0.829113924,0.07278481,0.92721519,0.069230769,0.987341772,0.287871163,0.9779978,0.358095907,0.525878711,0.487825289,0.3,0.157763613
280,2998,,-121.3912696,38.56811007,0.444568513,0.507677931,0.553541134,0.25,0.25,0.25,0.222284256,0.088607595,0.867088608,0.417721519,0.141025641,0.886075949,0.069620253,0.335443038,0.060126582,0.329113924,0.082417582,0.139240506,0.341217916,0.653465347,0.391954254,0.351547534,0.328535416,0.341217916,0.119954317
282,2997,,-121.4005066,38.56800358,0.149372212,0.215185426,0.222327898,1.0,1.0,1.0,0.586885535,0.088607595,0.867088608,0.417721519,0.141025641,0.886075949,0.069620253,0.335443038,0.060126582,0.329113924,0.097802198,0.139240506,0.309008556,0.01320132,0.402237159,0.333200037,0.323051136,0.309008556,0.102961662
296,3255,,-121.4011892,38.60416431,0.02643578,0.069643672,0.142605437,1.0,1.0,1.0,0.238684889,0.094936709,0.746835443,0.221518987,0.75,0.208860759,0.180379747,0.841772152,0.60443038,0.933544304,0.576923077,0.727848101,0.329139406,0.848184818,0.0,0.466895829,0.444296756,0.329139406,0.153673816
298,3201,,-121.4010526,38.59693214,0.042396292,0.071069573,0.069301298,1.0,1.0,1.0,0.182767163,0.094936709,0.746835443,0.221518987,0.75,0.208860759,0.180379747,0.841772152,0.60443038,0.933544304,0.049450549,0.727848101,0.10367388,0.98459846,0.262941413,0.453348093,0.423763664,0.3,0.136004428
303,3049,,-121.4006431,38.5752357,0.043226501,0.107299224,0.123473461,1.0,1.0,1.0,0.273999185,0.212025316,0.613924051,0.316455696,0.099358974,0.386075949,0.126582278,0.136075949,0.35443038,0.351265823,0.014285714,0.417721519,0.188223452,0.405940594,0.282102729,0.280584859,0.26963591,0.3,0.084175458
304,3050,,-121.3914052,38.5753422,0.441550382,0.447765325,0.442084146,1.0,1.0,1.0,1.331399852,0.212025316,0.613924051,0.316455696,0.099358974,0.386075949,0.126582278,0.136075949,0.35443038,0.351265823,0.014285714,0.417721519,0.188223452,0.405940594,0.29203451,0.374356409,0.380592937,0.3,0.112306923
305,3099,,-121.4007796,38.58246784,0.061976665,0.058011092,0.092913808,1.0,1.0,1.0,0.212901566,0.212025316,0.613924051,0.316455696,0.099358974,0.386075949,0.126582278,0.136075949,0.35443038,0.351265823,0.098901099,0.417721519,0.399094112,0.891089109,0.636035313,0.35414387,0.344222659,0.399094112,0.141336733
307,3100,,-121.3915408,38.58257435,0.069427148,0.071879503,0.165457458,1.0,1.0,1.0,0.30676411,0.212025316,0.613924051,0.316455696,0.099358974,0.386075949,0.126582278,0.136075949,0.35443038,0.351265823,0.296703297,0.417721519,0.220936085,0.03520352,0.289576645,0.298727328,0.294249182,0.3,0.089618198
308,3204,,-121.3733308,38.59724962,0.103884354,0.115150446,0.288249715,0.25,0.25,0.25,0.507284515,0.291139241,0.246835443,0.278481013,0.310897436,0.389240506,0.199367089,0.101265823,0.658227848,0.405063291,0.072527473,0.03164557,0.240563664,0.617161716,0.309640851,0.312971854,0.320836608,0.3,0.093891556
310,3203,,-121.3825714,38.5971445,0.10396285,0.110517757,0.135355991,0.25,1.0,1.0,0.349836598,0.291139241,0.246835443,0.278481013,0.310897436,0.389240506,0.199367089,0.101265823,0.658227848,0.405063291,0.072527473,0.03164557,0.240563664,0.617161716,0.296448636,0.295940488,0.301312659,0.3,0.088782146
316,3151,,-121.3824367,38.58991232,0.08933675,0.094940208,0.116747086,1.0,1.0,1.0,0.301024044,0.14556962,0.629746835,0.224683544,0.032051282,0.006329114,0.006329114,0.022151899,0.386075949,0.224683544,0.471428571,0.0,0.311021641,0.276127613,0.41111557,0.240723221,0.253315427,0.311021641,0.074870131
317,3152,,-121.3731969,38.59001743,0.386560481,0.399095524,0.475390996,0.25,0.25,0.25,1.261047002,0.14556962,0.629746835,0.224683544,0.032051282,0.006329114,0.006329114,0.022151899,0.386075949,0.224683544,0.452747253,0.0,0.497735279,0.01980198,0.43062801,0.319061975,0.347884969,0.497735279,0.158808401
327,3104,,-121.3545854,38.58299334,0.859466237,0.869601736,0.877005926,0.25,0.25,0.25,0.0,0.044303797,0.46835443,0.272151899,0.355769231,0.297468354,0.10443038,0.028481013,0.129746835,0.348101266,0.058241758,0.022151899,0.489682939,0.488448845,0.374147271,0.18931863,0.183475888,0.489682939,0.092706103
342,3314,,-121.3551136,38.6119222,0.122048192,0.125014072,0.176027691,1.0,1.0,1.0,0.423089955,0.256329114,0.088607595,0.199367089,0.391025641,0.231012658,0.205696203,0.585443038,0.588607595,0.439873418,0.314285714,0.67721519,0.124811273,0.465346535,0.383978732,0.395411984,0.390813571,0.3,0.118623595
343,3313,,-121.3643561,38.61181847,0.112842391,0.119510496,0.250296517,1.0,1.0,1.0,0.482649404,0.075949367,0.64556962,0.050632911,0.28525641,0.047468354,0.227848101,0.493670886,0.952531646,0.515822785,0.457142857,0.101265823,0.363361852,0.645764576,0.380066212,0.405380657,0.421368008,0.363361852,0.147299866
344,3367,,-121.3644891,38.6190507,0.108064186,0.109187602,0.250953867,1.0,1.0,1.0,0.468205655,0.075949367,0.64556962,0.050632911,0.28525641,0.047468354,0.227848101,0.493670886,0.952531646,0.515822785,0.28021978,0.101265823,0.317060896,0.394939494,0.638342697,0.394962617,0.41406436,0.317060896,0.125227201
345,3421,,-121.3553779,38.6263867,0.158442418,0.168277147,0.23725846,1.0,1.0,1.0,0.563978025,0.075949367,0.64556962,0.050632911,0.28525641,0.047468354,0.227848101,0.493670886,0.952531646,0.515822785,0.095604396,0.101265823,0.290387519,0.03520352,0.365920947,0.35697664,0.371042376,0.3,0.107092992
348,3366,,-121.3737325,38.61894626,0.084836871,0.090086821,0.233802559,1.0,1.0,1.0,0.408726251,0.547468354,0.474683544,0.14556962,0.333333333,0.806962025,0.237341772,0.75,0.493670886,0.825949367,0.410989011,0.117088608,0.189229995,0.509350935,0.478982745,0.464231656,0.459954356,0.3,0.139269497
349,3365,,-121.3829758,38.6188411,0.035525879,0.076688737,0.082043431,1.0,1.0,1.0,0.194258047,0.547468354,0.474683544,0.14556962,0.333333333,0.806962025,0.237341772,0.75,0.493670886,0.825949367,0.706593407,0.117088608,0.260694514,0.623762376,0.93649679,0.522676552,0.525682084,0.3,0.156802966
351,3311,,-121.382841,38.61160889,0.052938042,0.079102321,0.09592578,1.0,1.0,1.0,0.227966143,0.547468354,0.474683544,0.14556962,0.333333333,0.806962025,0.237341772,0.75,0.493670886,0.825949367,0.548351648,0.117088608,0.300956215,0.764576458,0.733597512,0.499757518,0.496759955,0.300956215,0.150405131
352,3312,,-121.3735986,38.61171403,0.12114186,0.130560682,0.158974478,1.0,1.0,1.0,0.410677019,0.547468354,0.474683544,0.14556962,0.333333333,0.806962025,0.237341772,0.75,0.493670886,0.825949367,0.548351648,0.117088608,0.300956215,0.764576458,0.432132825,0.505473206,0.498544932,0.300956215,0.152125303
354,3420,,-121.3646222,38.62628295,0.148858091,0.159527053,0.275025883,1.0,1.0,1.0,0.583411027,0.006329114,0.139240506,0.433544304,0.266025641,0.060126582,0.053797468,0.272151899,0.392405063,0.262658228,0.423076923,0.082278481,0.377956719,0.308030803,0.324087079,0.240162344,0.257406042,0.377956719,0.090770972
355,3419,,-121.3738664,38.62617849,0.160594004,0.172058351,0.27217251,1.0,1.0,1.0,0.604824866,0.006329114,0.139240506,0.433544304,0.266025641,0.060126582,0.053797468,0.272151899,0.392405063,0.262658228,0.423076923,0.082278481,0.377956719,0.308030803,0.509831461,0.283048095,0.30054161,0.377956719,0.106979929
361,3364,,-121.3922192,38.61873525,0.115642356,0.125086446,0.233745943,1.0,1.0,1.0,0.474474744,0.443037975,0.601265823,0.034810127,0.663461538,0.041139241,0.373417722,0.556962025,0.686708861,0.724683544,0.394505495,0.363924051,0.285354806,0.798679868,0.283758026,0.445963083,0.446358578,0.3,0.133788925
362,3309,,-121.4013258,38.61139649,0.013988699,0.064744529,0.070736048,1.0,1.0,1.0,0.149469277,0.57278481,0.338607595,0.03164557,0.717948718,0.64556962,0.117088608,0.588607595,0.721518987,0.981012658,0.204395604,0.582278481,0.317564167,0.665566557,0.692114767,0.489434784,0.47323094,0.317564167,0.15542695
439,3350,,-121.5216227,38.61717922,0.369531522,0.408792084,0.63106907,1.0,1.0,1.0,0.583742705,0.670886076,0.455696203,0.556962025,0.849358974,0.92721519,0.221518987,0.449367089,0.113924051,0.21835443,0.214285714,0.974683544,0.23905385,0.949394939,0.339987961,0.499167978,0.46652522,0.3,0.149750393
441,3297,,-121.5122323,38.61006289,0.141263531,0.202381501,0.285791925,1.0,1.0,1.0,0.629436958,0.670886076,0.455696203,0.556962025,0.849358974,0.92721519,0.221518987,0.449367089,0.113924051,0.21835443,0.516483516,0.974683544,0.194262708,0.96479648,0.0,0.482453174,0.452113835,0.3,0.144735952
443,3243,,-121.5120849,38.60283084,0.137629609,0.185369628,0.219520771,1.0,1.0,1.0,0.542520007,0.670886076,0.455696203,0.556962025,0.849358974,0.92721519,0.221518987,0.449367089,0.113924051,0.21835443,0.516483516,0.974683544,0.194262708,0.96479648,0.0,0.472290749,0.440867713,0.3,0.141687225
467,3403,,-121.5217711,38.62441128,0.26215111,0.608517187,0.618565172,0.75,1.0,1.0,0.131075555,0.674050633,0.202531646,0.636075949,0.621794872,0.101265823,0.202531646,0.196202532,0.471518987,0.028481013,0.194505495,0.813291139,0.455460493,0.190319032,0.709420144,0.335868698,0.331700148,0.455460493,0.152974923
521,3682,,-121.5317617,38.66045527,0.299486058,0.40763938,0.624054168,0.75,0.75,0.75,0.530344078,0.158227848,0.984177215,0.886075949,0.625,0.075949367,0.512658228,0.066455696,0.234177215,0.417721519,0.0,0.534810127,0.0,0.0,0.0,0.280837423,0.274752085,0.3,0.084251227
543,3864,,-121.4859547,38.68272731,0.717157102,1.058254532,1.291818526,0.75,0.75,0.75,0.0,0.67721519,0.952531646,0.803797468,0.637820513,0.313291139,0.544303797,0.996835443,0.066455696,0.227848101,0.048351648,0.648734177,0.292903875,0.880088009,0.0,0.405466921,0.365876835,0.3,0.121640076
550,3740,,-121.5411603,38.66757018,0.733231737,0.841759719,1.083144431,0.75,0.75,0.75,0.0,0.401898734,0.316455696,0.731012658,0.711538462,0.069620253,0.509493671,0.053797468,0.047468354,0.341772152,0.074725275,0.518987342,0.10770005,0.00660066,0.0,0.230384793,0.213288773,0.3,0.069115438
551,3681,,-121.5410099,38.66033806,0.483898428,0.6024753,0.790302158,0.75,0.75,0.75,0.241949214,0.401898734,0.316455696,0.731012658,0.711538462,0.069620253,0.509493671,0.053797468,0.047468354,0.341772152,0.074725275,0.518987342,0.10770005,0.00660066,0.841292135,0.308621155,0.311083376,0.3,0.092586346
557,3869,,-121.4396987,38.6832853,0.041897479,0.065927269,0.205268127,1.0,1.0,1.0,0.313092875,0.481012658,0.306962025,0.443037975,0.125,0.382911392,0.740506329,0.623417722,0.857594937,0.189873418,0.616483516,0.509493671,0.323603422,0.672167217,0.0,0.44798045,0.455133605,0.323603422,0.144968007
639,3937,,-121.347316,38.69158072,0.176787482,0.195721064,0.242363496,1.0,1.0,1.0,0.614872043,0.759493671,0.063291139,0.10443038,1.0,0.446202532,0.867088608,0.699367089,0.120253165,0.772151899,0.135164835,0.753164557,0.265223956,0.661166117,0.0,0.457476464,0.439500447,0.3,0.137242939
646,4104,,-121.3754759,38.71296632,0.616781177,0.616829816,0.630156347,1.0,1.0,1.0,0.0,0.278481013,0.060126582,0.541139241,0.144230769,0.955696203,0.240506329,0.696202532,0.417721519,0.601265823,0.676923077,0.848101266,0.286361349,0.01980198,0.873745987,0.490268187,0.479974567,0.3,0.147080456
647,4103,,-121.384731,38.71286103,0.269760538,0.267020844,0.366378022,1.0,1.0,1.0,0.903159404,0.278481013,0.060126582,0.541139241,0.144230769,0.955696203,0.240506329,0.696202532,0.417721519,0.601265823,0.676923077,0.848101266,0.286361349,0.01980198,0.621639246,0.521498983,0.52493419,0.3,0.156449695
675,3584,,-121.3742685,38.64787528,0.488463584,0.497004323,0.488600816,1.0,1.0,1.0,1.474068723,0.42721519,0.053797468,0.120253165,0.560897436,0.762658228,0.550632911,0.626582278,0.683544304,0.721518987,0.052747253,0.21835443,0.182184197,0.878987899,0.0,0.517464546,0.525283851,0.3,0.155239364
676,3585,,-121.3650215,38.64797977,0.223719391,0.206294206,0.266675209,1.0,1.0,1.0,0.696688806,0.42721519,0.053797468,0.120253165,0.560897436,0.762658228,0.550632911,0.626582278,0.683544304,0.721518987,0.052747253,0.21835443,0.182184197,0.878987899,0.28516252,0.468221146,0.468864989,0.3,0.140466344
678,3527,,-121.3741344,38.640643,0.058070821,0.062805514,0.103133265,1.0,1.0,1.0,0.224009599,0.42721519,0.053797468,0.120253165,0.560897436,0.762658228,0.550632911,0.626582278,0.683544304,0.721518987,0.052747253,0.21835443,0.182184197,0.878987899,0.0,0.398563036,0.387389262,0.3,0.119568911
679,3587,,-121.3465275,38.64818662,0.248878046,0.282371462,0.280861648,1.0,1.0,1.0,0.812111156,0.42721519,0.053797468,0.120253165,0.560897436,0.762658228,0.550632911,0.626582278,0.683544304,0.721518987,0.071428571,0.21835443,0.226472068,0.95929593,0.24608748,0.473600808,0.476145885,0.3,0.142080242
680,3586,,-121.3557745,38.64808355,0.049304118,0.076131292,0.159894157,1.0,1.0,1.0,0.285329567,0.42721519,0.053797468,0.120253165,0.560897436,0.762658228,0.550632911,0.626582278,0.683544304,0.721518987,0.071428571,0.21835443,0.226472068,0.95929593,0.286617175,0.434069731,0.42838687,0.3,0.130220919
693,3315,,-121.3458711,38.61202523,0.141234359,0.146809509,0.211289176,1.0,1.0,1.0,0.499333043,0.325949367,0.889240506,0.123417722,0.371794872,0.756329114,0.363924051,0.787974684,0.629746835,0.588607595,0.547252747,0.57278481,0.214393558,0.225522552,0.609550562,0.529769262,0.529347208,0.3,0.158930779
698,3262,,-121.3364982,38.60489529,0.029101609,0.049597792,0.171659136,0.25,0.25,0.25,0.250358538,0.148734177,0.57278481,0.39556962,0.432692308,0.132911392,0.110759494,0.303797468,0.753164557,0.784810127,0.381318681,0.066455696,0.154001007,0.919691969,0.560794543,0.387072507,0.39369025,0.3,0.116121752
709,3706,,-121.3097946,38.66305661,0.060258259,0.115898195,0.110123457,0.25,0.25,1.0,0.286279911,0.10443038,0.699367089,0.006329114,0.503205128,0.522151899,0.316455696,0.455696203,0.661392405,0.803797468,0.546153846,0.186708861,0.351786613,0.346534653,0.334570626,0.427683267,0.43036773,0.351786613,0.150453248
711,3648,,-121.3096669,38.65582424,0.120235599,0.133743489,0.167217745,0.25,0.25,0.25,0.421196833,0.10443038,0.699367089,0.006329114,0.503205128,0.522151899,0.316455696,0.455696203,0.661392405,0.803797468,0.545054945,0.186708861,0.196779064,0.051705171,0.570124398,0.462944774,0.471225368,0.3,0.138883432
749,3596,,-121.2633031,38.64908258,0.061104256,0.077430979,0.130400668,1.0,1.0,1.0,0.268935903,0.101265823,0.683544304,0.075949367,0.070512821,0.294303797,0.0,0.310126582,0.265822785,0.481012658,0.430769231,0.240506329,0.311524912,0.135313531,0.556982343,0.304006407,0.304734985,0.311524912,0.094705569
752,3539,,-121.2631799,38.64185018,0.229015079,0.248508821,0.308024433,1.0,1.0,1.0,0.785548333,0.101265823,0.683544304,0.075949367,0.070512821,0.294303797,0.0,0.310126582,0.265822785,0.481012658,0.1,0.240506329,0.406643181,0.841584158,0.342345506,0.35307715,0.346892057,0.406643181,0.143576415
753,3594,,-121.2817976,38.64888841,0.542561548,0.565995399,0.600757375,1.0,1.0,1.0,0.0,0.243670886,0.689873418,0.32278481,0.990384615,0.335443038,0.392405063,0.458860759,0.414556962,0.253164557,0.976923077,0.094936709,0.414695521,0.293729373,0.309640851,0.353147139,0.364714484,0.414695521,0.146448537
769,4113,,-121.2921792,38.71388213,0.086222062,0.110747302,0.227292543,1.0,1.0,1.0,0.424261906,0.493670886,0.379746835,0.310126582,0.480769231,0.67721519,0.332278481,0.39556962,0.794303797,0.139240506,0.654945055,0.911392405,0.291394061,0.376237624,0.585874799,0.513371046,0.515313562,0.3,0.154011314
777,3831,,-121.2452944,38.67820369,0.046916216,0.277021354,0.278579773,1.0,1.0,1.0,0.602517342,0.205696203,0.360759494,0.189873418,0.375,0.674050633,0.186708861,0.237341772,0.490506329,0.436708861,0.112087912,0.386075949,0.263210871,0.357535754,0.295495586,0.348433437,0.346555775,0.3,0.104530031
778,3830,,-121.2545453,38.67810834,0.081961113,0.229531157,0.342161339,1.0,1.0,1.0,0.653653609,0.205696203,0.360759494,0.189873418,0.375,0.674050633,0.186708861,0.237341772,0.490506329,0.436708861,0.112087912,0.386075949,0.263210871,0.357535754,0.303170144,0.346088171,0.346096461,0.3,0.103826451
785,4061,,-121.2642897,38.70694219,0.40680373,0.428711192,0.419261454,1.0,1.0,1.0,1.254776376,0.389240506,0.797468354,0.158227848,0.842948718,0.5,0.297468354,0.231012658,0.537974684,0.60443038,0.303296703,0.420886076,0.297936588,0.478547855,0.387941413,0.523540771,0.529045087,0.3,0.157062231
792,4165,,-121.3015615,38.72101569,0.580514336,0.632333107,0.671734766,0.75,0.75,0.75,0.0,0.642405063,0.075949367,0.009493671,0.971153846,0.42721519,0.325949367,0.063291139,0.905063291,0.42721519,0.362637363,0.493670886,0.296930045,0.276127613,0.751655297,0.419156909,0.425138576,0.3,0.125747073
797,3996,,-121.3381941,38.69891556,0.453266052,0.718924606,0.816264613,1.0,1.0,1.0,0.226633026,0.462025316,0.446202532,0.560126582,0.945512821,0.556962025,0.594936709,0.639240506,0.506329114,0.360759494,0.824175824,0.686708861,0.301962758,0.825082508,0.0,0.477607025,0.469038285,0.301962758,0.144219535
799,3880,,-121.3379329,38.68445076,0.120932205,0.239783251,0.280920588,1.0,1.0,1.0,0.641636044,0.462025316,0.446202532,0.560126582,0.945512821,0.556962025,0.594936709,0.639240506,0.506329114,0.360759494,0.562637363,0.686708861,0.31454454,0.075907591,0.352377608,0.487770568,0.491631277,0.31454454,0.153425569
801,3881,,-121.3286813,38.68455248,0.294916773,0.341498141,0.543837572,1.0,1.0,1.0,0.477311186,0.215189873,0.661392405,0.237341772,0.939102564,0.066455696,0.129746835,0.392405063,0.819620253,0.598101266,0.043956044,0.338607595,0.118268747,0.444444444,0.0,0.337984185,0.332038679,0.3,0.101395255
805,3822,,-121.3285517,38.67732009,0.213919222,0.260096886,0.245920633,1.0,1.0,1.0,0.719936742,0.215189873,0.661392405,0.237341772,0.939102564,0.066455696,0.129746835,0.392405063,0.819620253,0.598101266,0.027472527,0.338607595,0.112229492,0.751375138,0.999197432,0.515114799,0.520214243,0.3,0.15453444
817,3883,,-121.3101781,38.68475379,0.055125467,0.148681881,0.151749728,1.0,1.0,1.0,0.355557077,0.518987342,0.550632911,0.265822785,0.198717949,0.253164557,0.262658228,0.487341772,0.142405063,0.759493671,0.017582418,0.481012658,0.11172622,0.00990099,0.926865971,0.411694621,0.40140119,0.3,0.123508386
818,3884,,-121.3009264,38.68485339,0.350531302,0.345613379,0.386245704,1.0,1.0,1.0,1.082390384,0.518987342,0.550632911,0.265822785,0.198717949,0.253164557,0.262658228,0.487341772,0.142405063,0.759493671,0.06043956,0.481012658,0.283844992,0.072607261,0.446177769,0.407539614,0.405592704,0.3,0.122261884
819,3943,,-121.2918008,38.69218473,0.105958272,0.125372896,0.154347334,1.0,1.0,1.0,0.385678502,0.025316456,0.110759494,0.462025316,0.916666667,0.237341772,0.417721519,0.085443038,0.186708861,0.509493671,0.175824176,0.161392405,0.125314545,0.772277228,0.954002809,0.327699166,0.342470529,0.3,0.09830975
822,3826,,-121.2915487,38.67771986,0.040624003,0.056491805,0.09959244,1.0,1.0,1.0,0.196708248,0.113924051,0.066455696,0.082278481,0.935897436,0.414556962,0.642405063,0.518987342,0.544303797,0.734177215,0.250549451,0.465189873,0.265727227,0.534653465,0.449488363,0.398771621,0.400506345,0.3,0.119631486
823,3767,,-121.2914227,38.67048744,0.050260023,0.081324185,0.189895092,1.0,1.0,1.0,0.321479299,0.113924051,0.066455696,0.082278481,0.935897436,0.414556962,0.642405063,0.518987342,0.544303797,0.734177215,0.332967033,0.465189873,0.316557625,0.524752475,0.39065008,0.424300127,0.42686161,0.316557625,0.13431544
824,3828,,-121.2730471,38.67791551,0.055010898,0.114763022,0.117004206,1.0,1.0,1.0,0.286778126,0.813291139,0.373417722,0.085443038,0.926282051,0.341772152,0.629746835,0.446202532,0.620253165,0.287974684,0.596703297,0.601265823,0.132863613,0.941694169,0.0,0.463926895,0.457454636,0.3,0.139178068
826,3769,,-121.2729229,38.67068308,0.079249225,0.088212454,0.117369198,1.0,1.0,1.0,0.284830878,0.813291139,0.373417722,0.085443038,0.926282051,0.341772152,0.629746835,0.446202532,0.620253165,0.287974684,0.596703297,0.601265823,0.132863613,0.941694169,0.0,0.467223922,0.460286797,0.3,0.140167177
865,3717,,-121.2080548,38.66411307,0.256210907,0.358914163,0.348235959,1.0,1.0,1.0,0.963361029,0.012658228,0.607594937,0.063291139,0.628205128,0.085443038,0.060126582,0.14556962,0.810126582,0.518987342,0.553846154,0.246835443,0.229994967,0.00440044,0.285864767,0.351662173,0.377535754,0.3,0.105498652
867,3777,,-121.1989226,38.67143738,0.211316938,0.21357611,0.300323795,1.0,1.0,1.0,0.725216843,0.012658228,0.607594937,0.063291139,0.628205128,0.085443038,0.060126582,0.14556962,0.810126582,0.518987342,0.807692308,0.246835443,0.242073478,0.608360836,0.471358347,0.434523696,0.455488632,0.3,0.130357109
871,3893,,-121.2176604,38.68571803,0.501361399,0.419863771,0.522222185,1.0,0.25,1.0,0.209931886,0.237341772,0.67721519,0.088607595,0.592948718,0.727848101,0.028481013,0.382911392,0.898734177,0.64556962,0.564835165,0.803797468,0.322093608,0.260726073,0.29203451,0.445968155,0.435853865,0.322093608,0.143643492
884,4070,,-121.1809984,38.70778167,0.768166308,1.069059187,1.365529903,1.0,1.0,1.0,0.0,0.03164557,0.89556962,0.148734177,0.605769231,0.224683544,0.022151899,0.07278481,0.193037975,0.272151899,0.03956044,0.208860759,0.747861097,0.138613861,0.367425762,0.212190199,0.200341394,0.747861097,0.158688795
885,4014,,-121.1716293,38.70063882,0.962814895,0.979488365,1.073899236,1.0,1.0,1.0,0.0,0.03164557,0.89556962,0.148734177,0.605769231,0.224683544,0.022151899,0.07278481,0.193037975,0.272151899,0.03956044,0.208860759,0.747861097,0.138613861,0.339987961,0.21180795,0.199263818,0.747861097,0.158402926
886,4071,,-121.1717437,38.70787141,1.146151927,1.338002054,1.364999201,1.0,1.0,1.0,0.0,0.03164557,0.89556962,0.148734177,0.605769231,0.224683544,0.022151899,0.07278481,0.193037975,0.272151899,0.057142857,0.208860759,0.333668848,0.438943894,0.282955457,0.213842395,0.199975517,0.333668848,0.071352545
892,3951,,-121.2177792,38.69295055,0.434721533,0.460843945,0.484093531,0.5,0.25,0.25,1.379659009,0.056962025,0.224683544,0.35443038,0.525641026,0.246835443,0.098101266,0.800632911,0.215189873,0.430379747,0.52967033,0.148734177,0.343231002,0.599559956,0.263994783,0.391870756,0.408683427,0.343231002,0.134502192
893,4009,,-121.2178981,38.70018308,0.401699744,0.515056898,0.652467884,0.5,0.25,0.5,0.200849872,0.056962025,0.224683544,0.35443038,0.525641026,0.246835443,0.098101266,0.800632911,0.215189873,0.430379747,0.52967033,0.148734177,0.343231002,0.599559956,0.240971108,0.293420673,0.289989966,0.343231002,0.100711072
906,3839,,-121.1712863,38.67894113,0.308477359,0.384116391,0.464012874,1.0,1.0,1.0,1.156606624,0.408227848,0.265822785,0.487341772,0.708333333,0.591772152,0.088607595,0.550632911,0.098101266,0.667721519,0.23956044,0.667721519,0.123301459,0.906490649,0.307233146,0.46613497,0.45210312,0.3,0.139840491
