N,ID,New Point?,lon,lat,transit_dist_1,transit_dist_2,transit_dist_3,transit_score1,transit_score2,transit_score3,transit_score_std,prc.latino.std,dens.cvap.std,prc_asian_std,prc_AmInd_std,prc.youth.std,prc.nonEngProf.std,prc.pov.std,prc.disabled.std,prc.CarAccess.std,rate.vbm.std,prc.ElNonReg.std,dens_poll_std,dens.work.std,popDens.std,center_score,dropoff_score,dens_poll_std_0_3,wtd_center_score
218,2390,,-121.4359153,38.48801841,0.148341835,0.297561615,0.26208252,1.0,1.0,1.0,0.70798597,0.712025316,0.806962025,0.756329114,0.878205128,0.126582278,0.917721519,0.835443038,0.993670886,0.835443038,0.310989011,0.939873418,0.190236537,0.776677668,0.274929775,0.644168995,0.640667654,0.3,0.193250698
220,2451,,-121.4083713,38.49557585,0.529100472,0.42893446,0.536135813,1.0,1.0,1.0,0.21446723,0.800632911,0.398734177,0.813291139,0.929487179,0.575949367,0.936708861,0.908227848,0.943037975,0.458860759,0.864835165,0.825949367,0.336688475,0.506050605,0.229885634,0.604752827,0.606922071,0.336688475,0.203613307
221,2393,,-121.4082342,38.48834386,0.060724572,0.063586911,0.357059262,1.0,1.0,1.0,0.481370745,0.800632911,0.398734177,0.813291139,0.929487179,0.575949367,0.936708861,0.908227848,0.943037975,0.458860759,0.864835165,0.825949367,0.336688475,0.506050605,0.836777689,0.678206269,0.694859129,0.336688475,0.228344235
229,2943,,-121.4188422,38.5605564,0.470723044,0.484464541,0.523706761,1.0,1.0,1.0,0.716390688,0.882911392,0.424050633,0.57278481,0.282051282,1.0,0.256329114,0.981012658,0.389240506,0.762658228,0.981318681,0.996835443,0.262204328,0.093509351,0.0,0.594151305,0.572962495,0.3,0.178245391
230,2994,,-121.4282174,38.56767989,0.052608566,0.077707402,0.107865278,1.0,1.0,1.0,0.238181246,0.882911392,0.424050633,0.57278481,0.282051282,1.0,0.256329114,0.981012658,0.389240506,0.762658228,1.0,0.996835443,0.345747358,0.99009901,0.0,0.613290389,0.577263641,0.345747358,0.212043532
231,2891,,-121.418704,38.55332432,0.025201677,0.030933234,0.116558088,1.0,1.0,1.0,0.172693,0.882911392,0.424050633,0.57278481,0.282051282,1.0,0.256329114,0.981012658,0.389240506,0.762658228,1.0,0.996835443,0.345747358,0.99009901,0.0,0.609298108,0.571996754,0.345747358,0.210663211
233,2942,,-121.4280782,38.56044781,0.038209266,0.102488019,0.135438367,0.25,1.0,1.0,0.276135652,0.882911392,0.424050633,0.57278481,0.282051282,1.0,0.256329114,0.981012658,0.389240506,0.762658228,1.0,0.996835443,0.345747358,0.99009901,0.0,0.610499375,0.575849435,0.345747358,0.211078546
242,2894,,-121.3909985,38.55364583,0.037286869,0.05391064,0.121415742,0.25,0.25,0.25,0.212613251,0.414556962,0.639240506,0.398734177,0.407051282,0.332278481,0.265822785,0.256329114,0.367088608,0.78164557,0.912087912,0.14556962,0.390035229,0.327832783,0.375200642,0.412544059,0.417223392,0.390035229,0.160906716
249,2892,,-121.4094689,38.55343219,0.149286008,0.160933474,0.182202737,1.0,0.25,0.25,0.492422219,0.591772152,0.079113924,0.759493671,0.291666667,0.990506329,0.341772152,0.873417722,0.566455696,0.886075949,0.013186813,0.82278481,0.09159537,0.99229923,0.0,0.539769335,0.502018909,0.3,0.161930801
254,3190,,-121.5026973,38.59571379,0.103961022,0.121481891,0.279043702,1.0,1.0,1.0,0.504486616,0.85443038,0.006329114,0.46835443,0.846153846,0.275316456,0.911392405,1.0,1.0,0.996835443,0.704395604,0.376582278,0.136889784,0.97359736,0.287971509,0.613987163,0.625622701,0.3,0.184196149
255,3191,,-121.493457,38.59582807,0.063554322,0.075142971,0.093615189,1.0,1.0,1.0,0.232312482,0.85443038,0.006329114,0.46835443,0.846153846,0.275316456,0.911392405,1.0,1.0,0.996835443,0.704395604,0.376582278,0.136889784,0.97359736,0.0,0.567574736,0.569841217,0.3,0.170272421
256,3192,,-121.4842167,38.59594165,0.056307622,0.056939935,0.162381521,1.0,1.0,1.0,0.275629077,0.85443038,0.006329114,0.46835443,0.846153846,0.275316456,0.911392405,1.0,1.0,0.996835443,0.704395604,0.376582278,0.136889784,0.97359736,0.229885634,0.592307017,0.59888119,0.3,0.177692105
258,3138,,-121.5025508,38.58848175,0.29005534,0.301237819,0.303274867,1.0,1.0,0.25,0.894568026,0.85443038,0.006329114,0.46835443,0.846153846,0.275316456,0.911392405,1.0,1.0,0.996835443,0.704395604,0.376582278,0.136889784,0.97359736,0.0,0.623248655,0.636491984,0.3,0.186974597
259,3139,,-121.4933114,38.58859602,0.220090391,0.236080147,0.241500788,1.0,1.0,1.0,0.697671326,0.85443038,0.006329114,0.46835443,0.846153846,0.275316456,0.911392405,1.0,1.0,0.996835443,0.704395604,0.376582278,0.136889784,0.97359736,0.0,0.655475956,0.659358253,0.3,0.196642787
261,3140,,-121.484072,38.58870959,0.131954046,0.121716719,0.136569019,1.0,1.0,1.0,0.390239785,0.85443038,0.006329114,0.46835443,0.846153846,0.275316456,0.911392405,1.0,1.0,0.996835443,0.061538462,0.376582278,0.061902365,0.844884488,0.0,0.541040527,0.533490268,0.3,0.162312158
262,3093,,-121.4562117,38.58181398,0.354138829,0.354067205,0.348553244,1.0,1.0,1.0,1.056759278,0.85443038,0.006329114,0.46835443,0.846153846,0.275316456,0.911392405,1.0,1.0,0.996835443,0.061538462,0.376582278,0.061902365,0.844884488,0.0,0.573653818,0.580078467,0.3,0.172096145
267,3047,,-121.4191187,38.57502059,0.190111211,0.271734963,0.214702328,1.0,1.0,1.0,0.676548502,0.46835443,0.212025316,0.569620253,0.269230769,0.993670886,0.17721519,0.829113924,0.07278481,0.92721519,0.069230769,0.987341772,0.287871163,0.9779978,0.900230738,0.569133807,0.539057542,0.3,0.170740142
269,3196,,-121.4472552,38.59638892,0.660908787,0.6837086,0.687909831,1.0,1.0,1.0,0.0,0.46835443,0.212025316,0.569620253,0.269230769,0.993670886,0.17721519,0.829113924,0.07278481,0.92721519,0.954945055,0.987341772,0.365374937,0.98349835,0.0,0.517438278,0.475107612,0.365374937,0.189058978
270,3198,,-121.4287742,38.59660832,0.022902662,0.037182478,0.072127427,1.0,1.0,1.0,0.132212568,0.46835443,0.212025316,0.569620253,0.269230769,0.993670886,0.17721519,0.829113924,0.07278481,0.92721519,0.954945055,0.987341772,0.365374937,0.98349835,0.0,0.513852065,0.475550433,0.365374937,0.187748666
271,3197,,-121.4380147,38.59649897,0.062093969,0.161266779,0.212935942,1.0,1.0,1.0,0.436296689,0.46835443,0.212025316,0.569620253,0.269230769,0.993670886,0.17721519,0.829113924,0.07278481,0.92721519,0.954945055,0.987341772,0.365374937,0.98349835,0.979735152,0.623122806,0.605932436,0.365374937,0.227673456
272,2996,,-121.4097435,38.56789639,0.138125948,0.158780623,0.195361763,1.0,1.0,1.0,0.492268334,0.53164557,0.174050633,0.481012658,0.314102564,0.987341772,0.091772152,0.756329114,0.148734177,0.338607595,0.117582418,0.231012658,0.527931555,0.808580858,0.478982745,0.392970071,0.377445384,0.527931555,0.207461301
273,2995,,-121.4189805,38.56778849,0.214248731,0.234160129,0.443356606,1.0,1.0,1.0,0.891765466,0.53164557,0.174050633,0.481012658,0.314102564,0.987341772,0.091772152,0.756329114,0.148734177,0.338607595,0.159340659,0.231012658,0.493709109,0.915291529,0.409911717,0.432719927,0.422306501,0.493709109,0.21363777
274,2944,,-121.4096062,38.56066429,0.216020382,0.306871075,0.331931493,0.25,1.0,0.25,0.85482295,0.53164557,0.174050633,0.481012658,0.314102564,0.987341772,0.091772152,0.756329114,0.148734177,0.338607595,0.159340659,0.231012658,0.493709109,0.915291529,0.0,0.400842007,0.382311018,0.493709109,0.19789935
275,3052,,-121.3729293,38.57555308,0.53747456,0.56053283,0.665307533,1.0,1.0,1.0,0.0,0.088607595,0.867088608,0.417721519,0.141025641,0.886075949,0.069620253,0.335443038,0.060126582,0.329113924,0.07032967,0.139240506,0.626069451,0.839383938,0.312600321,0.301581627,0.276318499,0.626069451,0.188811043
283,3306,,-121.4290528,38.61107261,0.338131956,0.343432213,0.487558093,1.0,1.0,1.0,1.169122262,0.939873418,0.462025316,0.335443038,0.71474359,0.841772152,0.863924051,0.886075949,0.452531646,0.819620253,0.763736264,0.537974684,0.097634625,0.97249725,0.27633427,0.733940389,0.73208025,0.3,0.220182117
284,3251,,-121.4381549,38.6037311,0.076471273,0.12185033,0.272056742,1.0,1.0,1.0,0.470378345,0.939873418,0.462025316,0.335443038,0.71474359,0.841772152,0.863924051,0.886075949,0.452531646,0.819620253,0.763736264,0.537974684,0.097634625,0.97249725,0.0,0.617230565,0.603550787,0.3,0.185169169
290,3200,,-121.4102932,38.59682491,0.057139142,0.08116342,0.246915058,1.0,1.0,1.0,0.38521762,0.75,0.506329114,0.231012658,0.740384615,0.481012658,0.693037975,0.946202532,0.791139241,0.908227848,0.307692308,0.699367089,0.116758933,0.927392739,0.353430979,0.60506105,0.590678211,0.3,0.181518315
292,3148,,-121.4101557,38.58959276,0.272489396,0.307295229,0.311112883,1.0,1.0,1.0,0.890897508,0.844936709,0.107594937,0.329113924,0.349358974,0.860759494,0.743670886,0.867088608,0.275316456,0.867088608,0.932967033,0.626582278,0.347760443,0.785478548,0.33201244,0.632802456,0.633161159,0.347760443,0.220063662
294,3098,,-121.4100183,38.58236062,0.074562303,0.072186878,0.134427992,1.0,1.0,1.0,0.281177173,0.693037975,0.550632911,0.373417722,0.121794872,0.974683544,0.243670886,0.740506329,0.284810127,0.920886076,0.582417582,0.892405063,0.371414192,0.156215622,0.960222713,0.577116187,0.559388861,0.371414192,0.214349142
297,3256,,-121.3919477,38.60427085,0.070984429,0.146174989,0.171009342,1.0,1.0,1.0,0.38816876,0.094936709,0.746835443,0.221518987,0.75,0.208860759,0.180379747,0.841772152,0.60443038,0.933544304,0.298901099,0.727848101,0.328132864,0.937293729,0.337078652,0.497557727,0.476773889,0.328132864,0.163265042
300,3202,,-121.391812,38.59703867,0.068731079,0.087233931,0.090413672,1.0,1.0,1.0,0.246378681,0.094936709,0.746835443,0.221518987,0.75,0.208860759,0.180379747,0.841772152,0.60443038,0.933544304,0.106593407,0.727848101,0.413688978,0.860286029,0.610955056,0.485933626,0.464971806,0.413688978,0.201025385
301,3149,,-121.4009161,38.58969998,0.039763852,0.08795628,0.154455282,1.0,1.0,1.0,0.282175415,0.784810127,0.205696203,0.240506329,0.413461538,0.78164557,0.420886076,0.78164557,0.360759494,0.490506329,0.662637363,0.405063291,0.455963764,0.761276128,0.506219904,0.500695743,0.494357735,0.455963764,0.228299116
311,3258,,-121.3734647,38.60448182,0.407847157,0.413746182,0.425450369,1.0,1.0,1.0,1.247043707,0.291139241,0.246835443,0.278481013,0.310897436,0.389240506,0.199367089,0.101265823,0.658227848,0.405063291,0.691208791,0.03164557,0.522898842,0.760176018,0.334069021,0.433530645,0.463778243,0.522898842,0.226692672
312,3257,,-121.3827062,38.60437669,0.18818506,0.195093609,0.244990583,1.0,1.0,1.0,0.628269252,0.291139241,0.246835443,0.278481013,0.310897436,0.389240506,0.199367089,0.101265823,0.658227848,0.405063291,0.691208791,0.03164557,0.522898842,0.760176018,0.334069021,0.381966107,0.401900798,0.522898842,0.199729635
314,3101,,-121.382302,38.58268015,0.080040854,0.132894466,0.177260238,1.0,1.0,1.0,0.390195558,0.14556962,0.629746835,0.224683544,0.032051282,0.006329114,0.006329114,0.022151899,0.386075949,0.224683544,0.842857143,0.0,0.770005033,0.547854785,0.409911717,0.292306657,0.310892915,0.770005033,0.225077597
318,3259,,-121.3642231,38.60458624,0.387981446,0.404635075,0.441963206,1.0,1.0,1.0,1.234579728,0.193037975,0.838607595,0.208860759,0.397435897,0.14556962,0.101265823,0.110759494,0.306962025,0.389240506,0.59010989,0.142405063,0.404630096,0.532453245,0.402237159,0.438544073,0.453611449,0.404630096,0.17744813
325,3103,,-121.3638242,38.58288965,0.870494243,0.894089486,0.902496859,0.25,0.25,0.25,0.0,0.044303797,0.46835443,0.272151899,0.355769231,0.297468354,0.10443038,0.028481013,0.129746835,0.348101266,0.301098901,0.022151899,0.787116256,0.778877888,0.316061396,0.226944238,0.221402517,0.787116256,0.178631499
328,3155,,-121.3454776,38.59032853,0.362581009,0.381852913,0.399061595,0.25,0.25,0.25,1.143495517,0.009493671,0.158227848,0.449367089,0.448717949,0.003164557,0.170886076,0.794303797,0.503164557,0.506329114,0.089010989,0.009493671,0.494715652,0.518151815,0.359249599,0.348415855,0.36613058,0.494715652,0.172366777
330,3156,,-121.3362377,38.59043082,0.654589775,0.61873926,0.669825197,0.25,0.25,0.25,0.0,0.009493671,0.158227848,0.449367089,0.448717949,0.003164557,0.170886076,0.794303797,0.503164557,0.506329114,0.173626374,0.009493671,0.766482134,0.311331133,0.293689807,0.238226172,0.239261026,0.766482134,0.182596104
331,3105,,-121.3453464,38.58309632,0.861258545,0.882042676,0.870889902,0.25,0.25,0.25,0.0,0.009493671,0.158227848,0.449367089,0.448717949,0.003164557,0.170886076,0.794303797,0.503164557,0.506329114,0.173626374,0.009493671,0.766482134,0.311331133,0.391954254,0.259906499,0.260892641,0.766482134,0.199213688
333,3530,,-121.3463961,38.64095432,0.521444136,0.649395196,0.554107747,1.0,1.0,1.0,0.0,0.063291139,0.936708861,0.370253165,0.182692308,0.037974684,0.003164557,0.060126582,0.784810127,0.46835443,0.251648352,0.170886076,0.658278812,0.645764576,0.27633427,0.29268601,0.289960706,0.658278812,0.192668999
335,3529,,-121.3556423,38.64085125,0.114129347,0.107098016,0.110333009,1.0,1.0,1.0,0.331560371,0.063291139,0.936708861,0.370253165,0.182692308,0.037974684,0.003164557,0.060126582,0.784810127,0.46835443,0.251648352,0.170886076,0.658278812,0.645764576,0.337078652,0.336324718,0.338769496,0.658278812,0.221395436
356,3471,,-121.3924907,38.63319969,0.066963577,0.084251048,0.307717116,1.0,1.0,1.0,0.458931741,0.443037975,0.601265823,0.034810127,0.663461538,0.041139241,0.373417722,0.556962025,0.686708861,0.724683544,0.48021978,0.363924051,0.475088072,0.609460946,0.506219904,0.466426706,0.47218973,0.475088072,0.221593765
357,3417,,-121.3923549,38.62596746,0.486648997,0.505631074,0.561617377,1.0,1.0,1.0,0.243324499,0.443037975,0.601265823,0.034810127,0.663461538,0.041139241,0.373417722,0.556962025,0.686708861,0.724683544,0.48021978,0.363924051,0.475088072,0.609460946,0.455808587,0.465557835,0.464224799,0.475088072,0.221180974
363,3310,,-121.3920834,38.61150304,0.06183523,0.070739721,0.119899581,1.0,1.0,1.0,0.252474533,0.57278481,0.338607595,0.03164557,0.717948718,0.64556962,0.117088608,0.588607595,0.721518987,0.981012658,0.204395604,0.582278481,0.317564167,0.665566557,0.848715891,0.537007988,0.521888499,0.317564167,0.170534494
365,3416,,-121.4015991,38.62586089,0.041111207,0.080429649,0.089820792,1.0,1.0,1.0,0.211361648,0.82278481,0.686708861,0.411392405,0.653846154,0.243670886,0.522151899,0.987341772,0.712025316,0.936708861,0.262637363,0.174050633,0.358329139,0.734873487,0.870585875,0.555889264,0.554431552,0.358329139,0.199191321
366,3363,,-121.4014624,38.61862869,0.039781916,0.057444642,0.064592121,1.0,1.0,1.0,0.161818678,0.82278481,0.686708861,0.411392405,0.653846154,0.243670886,0.522151899,0.987341772,0.712025316,0.936708861,0.262637363,0.174050633,0.358329139,0.734873487,0.447933387,0.514980978,0.505848175,0.358329139,0.184532691
369,3415,,-121.4108433,38.62575361,0.526711949,0.535525703,0.562540742,1.0,1.0,1.0,0.0,0.82278481,0.686708861,0.411392405,0.653846154,0.243670886,0.522151899,0.987341772,0.712025316,0.936708861,0.384615385,0.174050633,0.335681933,0.665566557,0.780547753,0.545241749,0.540255638,0.335681933,0.183027804
370,3362,,-121.4107057,38.61852142,0.038561297,0.043210765,0.196156806,1.0,1.0,1.0,0.277928868,0.82278481,0.686708861,0.411392405,0.653846154,0.243670886,0.522151899,0.987341772,0.712025316,0.936708861,0.384615385,0.174050633,0.335681933,0.665566557,0.48826244,0.562022211,0.554549722,0.335681933,0.188660702
371,3361,,-121.4199489,38.61841345,0.154194012,0.165157532,0.167716615,1.0,1.0,1.0,0.487068159,0.958860759,0.237341772,0.414556962,0.682692308,0.648734177,0.686708861,0.911392405,0.797468354,0.848101266,0.776923077,0.775316456,0.130850528,0.807480748,0.439606742,0.667294637,0.662142172,0.3,0.200188391
373,3307,,-121.4198105,38.61118128,0.034698727,0.037427048,0.174606977,1.0,1.0,1.0,0.246732752,0.958860759,0.237341772,0.414556962,0.682692308,0.648734177,0.686708861,0.911392405,0.797468354,0.848101266,0.010989011,0.775316456,0.106693508,0.673267327,0.964185393,0.612909068,0.601509007,0.3,0.18387272
374,3467,,-121.4294709,38.63276913,0.060995713,0.086241394,0.178712495,1.0,1.0,1.0,0.325949603,0.965189873,0.550632911,0.313291139,0.66025641,0.620253165,0.857594937,0.857594937,0.740506329,0.851265823,0.637362637,0.943037975,0.258178158,0.326732673,0.0,0.617843181,0.600161087,0.3,0.185352954
376,3414,,-121.4200874,38.62564563,0.353055476,0.351667429,0.348527548,1.0,1.0,1.0,1.053250453,0.965189873,0.550632911,0.313291139,0.66025641,0.620253165,0.857594937,0.857594937,0.740506329,0.851265823,0.81978022,0.943037975,0.26673377,0.429042904,0.0,0.706824813,0.702658222,0.3,0.212047444
377,3413,,-121.4293315,38.62553694,0.1159668,0.118880153,0.160610009,1.0,1.0,1.0,0.395456962,0.965189873,0.550632911,0.313291139,0.66025641,0.620253165,0.857594937,0.857594937,0.740506329,0.851265823,0.81978022,0.943037975,0.26673377,0.429042904,0.407353531,0.670630952,0.664205846,0.3,0.201189286
378,3360,,-121.4291921,38.61830477,0.190326397,0.192441046,0.295001747,1.0,1.0,1.0,0.67776919,0.965189873,0.550632911,0.313291139,0.66025641,0.620253165,0.857594937,0.857594937,0.740506329,0.851265823,0.89010989,0.943037975,0.126321087,0.856985699,0.243529294,0.714953273,0.708101687,0.3,0.214485982
381,3523,,-121.4111185,38.64021804,0.207327168,0.239050041,0.297941415,1.0,1.0,1.0,0.744318624,0.870253165,0.382911392,0.537974684,0.570512821,0.379746835,0.772151899,0.775316456,0.756329114,0.585443038,0.785714286,0.433544304,0.24308002,0.767876788,0.67867175,0.667765115,0.680993835,0.3,0.200329535
382,3579,,-121.4205029,38.64734226,0.337467071,0.551636413,0.549741985,1.0,1.0,1.0,0.168733535,0.870253165,0.382911392,0.537974684,0.570512821,0.379746835,0.772151899,0.775316456,0.756329114,0.585443038,0.934065934,0.433544304,0.212883744,0.818481848,0.292887239,0.562084289,0.566503876,0.3,0.168625287
384,3522,,-121.4203644,38.64011004,0.257216463,0.281055196,0.305725789,1.0,1.0,1.0,0.843997449,0.870253165,0.382911392,0.537974684,0.570512821,0.379746835,0.772151899,0.775316456,0.756329114,0.585443038,0.934065934,0.433544304,0.212883744,0.818481848,0.442465891,0.638715281,0.65589548,0.3,0.191614584
385,3468,,-121.4202259,38.63287783,0.256979395,0.264759253,0.306547635,1.0,1.0,1.0,0.828286283,0.870253165,0.382911392,0.537974684,0.570512821,0.379746835,0.772151899,0.775316456,0.756329114,0.585443038,0.907692308,0.433544304,0.124308002,0.273927393,0.493780096,0.648971033,0.665119226,0.3,0.19469131
386,3635,,-121.4298892,38.65446576,0.499556643,0.703822941,0.710848868,1.0,1.0,1.0,0.249778322,0.848101266,0.765822785,0.658227848,0.573717949,0.819620253,0.655063291,0.914556962,0.607594937,0.911392405,0.730769231,0.680379747,0.115752391,0.238723872,0.26850923,0.591499184,0.578500112,0.3,0.177449755
387,3578,,-121.4297497,38.64723354,0.579484219,0.739067941,0.74639193,1.0,1.0,1.0,0.0,0.848101266,0.765822785,0.658227848,0.573717949,0.819620253,0.655063291,0.914556962,0.607594937,0.911392405,0.730769231,0.680379747,0.115752391,0.238723872,0.324939807,0.620152569,0.598335322,0.3,0.186045771
388,3521,,-121.4296103,38.64000133,0.2406062,0.246079235,0.268057801,1.0,1.0,1.0,0.754743236,0.848101266,0.765822785,0.658227848,0.573717949,0.819620253,0.655063291,0.914556962,0.607594937,0.911392405,0.778021978,0.680379747,0.243583291,0.686468647,0.0,0.706982503,0.687231786,0.3,0.212094751
389,3520,,-121.4388562,38.63989191,0.23031499,0.238468481,0.270478697,1.0,1.0,1.0,0.739262168,0.848101266,0.765822785,0.658227848,0.573717949,0.819620253,0.655063291,0.914556962,0.607594937,0.911392405,0.88021978,0.680379747,0.270256668,0.214521452,0.728079856,0.746567635,0.743936184,0.3,0.22397029
391,3577,,-121.4389965,38.64712411,0.47266569,0.483288962,0.528502532,1.0,1.0,1.0,0.716965989,0.848101266,0.765822785,0.658227848,0.573717949,0.819620253,0.655063291,0.914556962,0.607594937,0.911392405,0.752747253,0.680379747,0.291897333,0.225522552,0.354384029,0.649948473,0.645217253,0.3,0.194984542
392,3466,,-121.4387159,38.63265972,0.274002244,0.283001023,0.312043767,1.0,1.0,1.0,0.869047034,0.901898734,0.705696203,0.60443038,0.650641026,0.737341772,0.674050633,0.882911392,0.803797468,0.974683544,0.947252747,0.889240506,0.209360845,0.295929593,0.570124398,0.735810324,0.739228486,0.3,0.220743097
395,3358,,-121.4476785,38.6180853,0.125659761,0.144645603,0.154187317,1.0,1.0,1.0,0.424492681,0.901898734,0.705696203,0.60443038,0.650641026,0.737341772,0.674050633,0.882911392,0.803797468,0.974683544,0.828571429,0.889240506,0.186210367,0.421342134,0.39747191,0.705254847,0.692562139,0.3,0.211576454
401,3576,,-121.4482433,38.64701398,0.054027446,0.065132988,0.081324335,1.0,1.0,1.0,0.200484768,0.936708861,0.905063291,0.772151899,0.666666667,0.85443038,0.731012658,0.629746835,0.278481013,0.420886076,0.991208791,0.908227848,0.352793156,0.683168317,0.339034912,0.621070966,0.602774072,0.352793156,0.219109586
402,3518,,-121.4573479,38.63967097,0.090516336,0.12286998,0.252720729,1.0,1.0,1.0,0.466107045,0.863924051,0.563291139,0.734177215,0.673076923,0.768987342,0.933544304,0.943037975,0.585443038,0.860759494,0.802197802,0.205696203,0.232511324,0.811881188,0.0,0.620669896,0.616432654,0.3,0.186200969
403,3517,,-121.4665937,38.63955944,0.522999537,0.552532312,0.540521772,1.0,1.0,1.0,0.0,0.863924051,0.563291139,0.734177215,0.673076923,0.768987342,0.933544304,0.943037975,0.585443038,0.860759494,0.802197802,0.205696203,0.232511324,0.811881188,0.2480939,0.580688036,0.575544004,0.3,0.174206411
404,3464,,-121.4572058,38.6324388,0.070884226,0.095099358,0.103505456,1.0,1.0,1.0,0.26948904,0.863924051,0.563291139,0.734177215,0.673076923,0.768987342,0.933544304,0.943037975,0.585443038,0.860759494,0.802197802,0.205696203,0.232511324,0.811881188,0.26850923,0.605062715,0.604723424,0.3,0.181518814
406,3519,,-121.448102,38.63978179,0.212780369,0.218014221,0.21924289,1.0,1.0,1.0,0.65003748,0.863924051,0.563291139,0.734177215,0.673076923,0.768987342,0.933544304,0.943037975,0.585443038,0.860759494,0.68021978,0.205696203,0.197785606,0.810781078,0.39065008,0.658049014,0.661397366,0.3,0.197414704
407,3465,,-121.4479608,38.63254962,0.098198809,0.113436345,0.13517988,1.0,1.0,1.0,0.346815034,0.863924051,0.563291139,0.734177215,0.673076923,0.768987342,0.933544304,0.943037975,0.585443038,0.860759494,0.515384615,0.205696203,0.227981882,0.342134213,0.447933387,0.580911868,0.582777226,0.3,0.17427356
408,3411,,-121.4478196,38.62531745,0.097725983,0.110349081,0.211670493,1.0,1.0,1.0,0.419745558,0.863924051,0.563291139,0.734177215,0.673076923,0.768987342,0.933544304,0.943037975,0.585443038,0.860759494,0.515384615,0.205696203,0.227981882,0.342134213,0.282102729,0.58889002,0.587242063,0.3,0.176667006
409,3410,,-121.4570637,38.62520665,0.14233653,0.150239684,0.23834611,1.0,1.0,1.0,0.530922324,0.863924051,0.563291139,0.734177215,0.673076923,0.768987342,0.933544304,0.943037975,0.585443038,0.860759494,0.896703297,0.205696203,0.237040765,0.220022002,0.441161717,0.626861385,0.638113274,0.3,0.188058415
410,3409,,-121.4663077,38.62509514,0.403778391,0.411783999,0.523378071,1.0,1.0,1.0,0.611671792,0.863924051,0.563291139,0.734177215,0.673076923,0.768987342,0.933544304,0.943037975,0.585443038,0.860759494,0.896703297,0.205696203,0.237040765,0.220022002,0.852979535,0.683020141,0.700592549,0.3,0.204906042
413,3302,,-121.4660218,38.61063089,0.088708077,0.091325479,0.214882569,1.0,1.0,1.0,0.394916125,0.816455696,0.522151899,0.477848101,0.78525641,0.594936709,0.791139241,0.89556962,0.971518987,0.898734177,0.626373626,0.613924051,0.102667338,0.740374037,0.303872392,0.681139561,0.673230542,0.3,0.204341868
414,3248,,-121.4658789,38.60339879,0.032128594,0.059994279,0.088607726,1.0,1.0,1.0,0.180730598,0.816455696,0.522151899,0.477848101,0.78525641,0.594936709,0.791139241,0.89556962,0.971518987,0.898734177,0.626373626,0.613924051,0.102667338,0.740374037,0.0,0.64470308,0.627317886,0.3,0.193410924
415,3303,,-121.4567796,38.61074238,0.141743998,0.153977934,0.149170964,1.0,1.0,1.0,0.444892895,0.816455696,0.522151899,0.477848101,0.78525641,0.594936709,0.791139241,0.89556962,0.971518987,0.898734177,0.756043956,0.613924051,0.225465526,0.718371837,0.265900883,0.686971858,0.682170849,0.3,0.206091557
416,3305,,-121.4382951,38.61096324,0.205420026,0.258081639,0.380572525,1.0,1.0,1.0,0.84407419,0.816455696,0.522151899,0.477848101,0.78525641,0.594936709,0.791139241,0.89556962,0.971518987,0.898734177,0.869230769,0.613924051,0.104177151,0.697469747,0.270264848,0.710386641,0.716653611,0.3,0.213115992
417,3304,,-121.4475373,38.61085316,0.049979836,0.061731533,0.094660095,1.0,1.0,1.0,0.206371464,0.816455696,0.522151899,0.477848101,0.78525641,0.594936709,0.791139241,0.89556962,0.971518987,0.898734177,0.869230769,0.613924051,0.104177151,0.697469747,0.0,0.662004697,0.649728622,0.3,0.198601409
422,3630,,-121.4761274,38.65391152,0.446049967,0.463462036,0.494870914,1.0,1.0,1.0,1.404382918,0.996835443,0.234177215,0.620253165,0.692307692,0.534810127,0.898734177,0.860759494,0.518987342,0.791139241,0.612087912,0.924050633,0.305988928,0.930693069,0.0,0.691595604,0.688530002,0.305988928,0.211620598
423,3516,,-121.4758395,38.6394472,0.223266813,0.236262494,0.357488151,1.0,1.0,1.0,0.817017457,0.996835443,0.234177215,0.620253165,0.692307692,0.534810127,0.898734177,0.860759494,0.518987342,0.791139241,0.612087912,0.924050633,0.305988928,0.930693069,0.229885634,0.674775288,0.66413048,0.305988928,0.206473767
424,3355,,-121.4754078,38.61775081,0.092701976,0.108870937,0.144504977,1.0,1.0,1.0,0.346077889,0.996835443,0.234177215,0.620253165,0.692307692,0.534810127,0.898734177,0.860759494,0.518987342,0.791139241,0.612087912,0.924050633,0.305988928,0.930693069,0.379012841,0.638641603,0.623797755,0.305988928,0.19541726
425,3301,,-121.4752639,38.6105187,0.023263915,0.049371626,0.064365079,1.0,1.0,1.0,0.13700062,0.996835443,0.234177215,0.620253165,0.692307692,0.534810127,0.898734177,0.860759494,0.518987342,0.791139241,0.894505495,0.924050633,0.117262204,0.563256326,0.32328451,0.622625423,0.610260588,0.3,0.186787627
426,3247,,-121.4751201,38.60328661,0.261336793,0.316664728,0.511645916,1.0,1.0,1.0,0.43350114,0.996835443,0.234177215,0.620253165,0.692307692,0.534810127,0.898734177,0.860759494,0.518987342,0.791139241,0.894505495,0.924050633,0.117262204,0.563256326,0.0,0.596858676,0.586989285,0.3,0.179057603
