N,ID,New Point?,lon,lat,transit_dist_1,transit_dist_2,transit_dist_3,transit_score1,transit_score2,transit_score3,transit_score_std,prc.latino.std,dens.cvap.std,prc_asian_std,prc_AmInd_std,prc.youth.std,prc.nonEngProf.std,prc.pov.std,prc.disabled.std,prc.CarAccess.std,rate.vbm.std,prc.ElNonReg.std,dens_poll_std,dens.work.std,popDens.std,center_score,dropoff_score,dens_poll_std_0_3,wtd_center_score
736,3710,,-121.2727987,38.66345065,0.028505578,0.045687193,0.089845755,1.0,1.0,1.0,0.164038526,0.208860759,0.243670886,0.196202532,0.192307692,0.107594937,0.601265823,0.53164557,0.591772152,0.674050633,0.32967033,0.189873418,0.676396578,0.803080308,0.279745185,0.371343486,0.376206861,0.676396578,0.251175463
737,3709,,-121.2820477,38.6633532,0.095138279,0.109982894,0.130684783,1.0,1.0,1.0,0.335805956,0.208860759,0.243670886,0.196202532,0.192307692,0.107594937,0.601265823,0.53164557,0.591772152,0.674050633,0.32967033,0.189873418,0.676396578,0.803080308,0.339034912,0.394482311,0.402711131,0.676396578,0.266826485
738,3708,,-121.2912967,38.66325504,0.036072029,0.056799036,0.073351771,1.0,1.0,1.0,0.166222837,0.208860759,0.243670886,0.196202532,0.192307692,0.107594937,0.601265823,0.53164557,0.591772152,0.674050633,0.32967033,0.189873418,0.676396578,0.803080308,0.252608347,0.365624827,0.370527236,0.676396578,0.247307381
740,3652,,-121.2726745,38.65621824,0.029162725,0.199020836,0.268291554,1.0,1.0,1.0,0.496475114,0.208860759,0.243670886,0.196202532,0.192307692,0.107594937,0.601265823,0.53164557,0.591772152,0.674050633,0.32967033,0.189873418,0.676396578,0.803080308,0.439606742,0.417501484,0.429928184,0.676396578,0.282396575
741,3651,,-121.2819226,38.6561208,0.536530795,0.540453515,0.546895775,1.0,1.0,1.0,0.0,0.208860759,0.243670886,0.196202532,0.192307692,0.107594937,0.601265823,0.53164557,0.591772152,0.674050633,0.32967033,0.189873418,0.676396578,0.803080308,0.327247191,0.372963922,0.374468545,0.676396578,0.25227152
742,3650,,-121.2911707,38.65602265,0.073880249,0.078248183,0.174859258,1.0,1.0,1.0,0.32698769,0.208860759,0.243670886,0.196202532,0.192307692,0.107594937,0.601265823,0.53164557,0.591772152,0.674050633,0.324175824,0.189873418,0.620533468,0.448844884,0.895214687,0.414976108,0.435318768,0.620533468,0.257506563
750,3595,,-121.2725504,38.64898585,0.225623795,0.264973777,0.302892013,1.0,1.0,1.0,0.793489584,0.101265823,0.683544304,0.075949367,0.070512821,0.294303797,0.0,0.310126582,0.265822785,0.481012658,0.702197802,0.240506329,0.657775541,0.200220022,0.322582263,0.350927093,0.361000102,0.657775541,0.230831258
754,3593,,-121.2910448,38.64879027,0.108624409,0.26471396,0.311688396,1.0,1.0,1.0,0.685026765,0.243670886,0.689873418,0.32278481,0.990384615,0.335443038,0.392405063,0.458860759,0.414556962,0.253164557,0.693406593,0.094936709,0.650729743,0.645764576,0.383025682,0.417888701,0.434225094,0.650729743,0.271932607
756,3538,,-121.2724263,38.64175346,0.114055952,0.122172062,0.13009497,1.0,1.0,1.0,0.366322985,0.243670886,0.689873418,0.32278481,0.990384615,0.335443038,0.392405063,0.458860759,0.414556962,0.253164557,0.585714286,0.094936709,0.730246603,0.625962596,0.307233146,0.376698642,0.384582849,0.730246603,0.275082903
759,3482,,-121.290793,38.63432556,0.1745294,0.217019226,0.267508635,1.0,1.0,1.0,0.659057261,0.243670886,0.689873418,0.32278481,0.990384615,0.335443038,0.392405063,0.458860759,0.414556962,0.253164557,0.348351648,0.094936709,0.607951686,0.669966997,0.455808587,0.40730889,0.416890383,0.607951686,0.247624126
760,4057,,-121.3013074,38.70655073,0.178548667,0.216874832,0.21588923,1.0,1.0,1.0,0.611312728,0.174050633,0.911392405,0.297468354,0.157051282,0.917721519,0.360759494,0.208860759,0.57278481,0.243670886,0.791208791,0.471518987,0.642174132,0.093509351,0.560794543,0.473461059,0.487823406,0.642174132,0.304044445
761,4058,,-121.292053,38.70664965,0.040702738,0.107518984,0.130509116,1.0,1.0,1.0,0.278730838,0.174050633,0.911392405,0.297468354,0.157051282,0.917721519,0.360759494,0.208860759,0.57278481,0.243670886,0.248351648,0.471518987,0.667840966,0.532453245,0.437750803,0.433644647,0.425941803,0.667840966,0.28960566
763,4000,,-121.3011804,38.69931827,0.524318445,0.537714447,0.587998587,1.0,1.0,1.0,0.0,0.174050633,0.911392405,0.297468354,0.157051282,0.917721519,0.360759494,0.208860759,0.57278481,0.243670886,0.248351648,0.471518987,0.667840966,0.532453245,0.459520465,0.418073507,0.40535769,0.667840966,0.279206615
764,4001,,-121.2919269,38.69941718,0.108120231,0.124187909,0.140542656,1.0,1.0,1.0,0.372850796,0.174050633,0.911392405,0.297468354,0.157051282,0.917721519,0.360759494,0.208860759,0.57278481,0.243670886,0.248351648,0.471518987,0.667840966,0.532453245,0.500601926,0.441275646,0.436870227,0.667840966,0.294701954
772,3824,,-121.3100503,38.67752139,0.039822136,0.078125471,0.263403142,1.0,1.0,1.0,0.381350748,0.348101266,0.844936709,0.018987342,0.230769231,0.667721519,0.183544304,0.42721519,0.876582278,0.493670886,0.79010989,0.367088608,0.600905888,0.130913091,0.518007624,0.508090809,0.515223812,0.600905888,0.305314759
793,4055,,-121.3198161,38.70635076,0.133018121,0.140448586,0.206621072,1.0,1.0,1.0,0.480087779,0.778481013,0.227848101,0.155063291,0.996794872,0.180379747,0.300632911,0.553797468,0.724683544,0.566455696,0.392307692,0.341772152,0.491696024,0.829482948,0.544793339,0.490817071,0.492055995,0.491696024,0.241332802
806,4056,,-121.3105618,38.7064511,0.239319948,0.296804668,0.302961805,1.0,1.0,1.0,0.83908642,0.047468354,0.481012658,0.101265823,0.993589744,0.338607595,0.056962025,0.930379747,0.908227848,0.268987342,0.128571429,0.335443038,0.751887267,0.126512651,0.0,0.388310308,0.38862528,0.751887267,0.291965576
807,3940,,-121.3195585,38.6918859,0.671280024,0.647798231,0.678122781,1.0,1.0,1.0,0.0,0.047468354,0.481012658,0.101265823,0.993589744,0.338607595,0.056962025,0.930379747,0.908227848,0.268987342,0.128571429,0.335443038,0.751887267,0.126512651,0.362961477,0.349561948,0.341825415,0.751887267,0.262831178
816,3764,,-121.3191723,38.6701887,0.146201351,0.15847837,0.221098271,1.0,1.0,1.0,0.525777993,0.284810127,0.727848101,0.164556962,0.583333333,0.867088608,0.155063291,0.246835443,0.85443038,0.237341772,0.283516484,0.651898734,0.552591847,0.184818482,0.515900883,0.469203615,0.466993712,0.552591847,0.259278092
828,3768,,-121.2821728,38.67058561,0.468657483,0.486785337,0.487001546,1.0,1.0,1.0,1.442444366,0.813291139,0.373417722,0.085443038,0.926282051,0.341772152,0.629746835,0.446202532,0.620253165,0.287974684,0.345054945,0.601265823,0.481127328,0.0440044,0.437750803,0.525464647,0.547639738,0.481127328,0.252815401
836,3887,,-121.2731713,38.68514796,0.076102013,0.089743392,0.435990135,1.0,1.0,1.0,0.60183554,0.658227848,0.832278481,0.117088608,0.948717949,0.566455696,0.702531646,0.734177215,0.848101266,0.670886076,0.604395604,0.879746835,0.373427277,0.738173817,0.520967095,0.684034581,0.678140823,0.373427277,0.255437171
844,4006,,-121.2456591,38.69990116,0.865527327,0.97542681,1.097217628,0.5,0.5,0.5,0.0,0.186708861,0.990506329,0.041139241,0.836538462,0.759493671,0.231012658,0.123417722,0.28164557,0.07278481,0.792307692,0.449367089,0.683945647,0.210121012,0.497742777,0.380219443,0.376834466,0.683945647,0.260049433
847,3948,,-121.2455375,38.69266866,0.95766143,0.993282405,1.002225561,1.0,1.0,1.0,0.0,0.186708861,0.990506329,0.041139241,0.836538462,0.759493671,0.231012658,0.123417722,0.28164557,0.07278481,0.665934066,0.449367089,0.659788626,0.0220022,0.653441011,0.389409543,0.385670011,0.659788626,0.256927987
859,3773,,-121.2359229,38.67106587,0.486107326,0.504145639,0.540282889,1.0,1.0,1.0,0.243053663,0.164556962,0.610759494,0.094936709,0.522435897,0.363924051,0.113924051,0.227848101,0.734177215,0.651898734,0.176923077,0.164556962,0.823351787,0.796479648,0.433537319,0.369164048,0.367389822,0.823351787,0.303951879
864,3716,,-121.217304,38.66402056,0.131073906,0.156979975,0.377719532,1.0,1.0,1.0,0.665773412,0.041139241,0.816455696,0.170886076,0.554487179,0.25,0.025316456,0.03164557,0.373417722,0.047468354,0.56043956,0.344936709,0.821338702,0.408140814,0.519361958,0.334591031,0.3472491,0.821338702,0.274812563
874,3897,,-121.1806526,38.68608397,0.367954655,0.444010103,0.67331453,1.0,1.0,1.0,0.608973569,0.082278481,0.613924051,0.079113924,0.516025641,0.21835443,0.015822785,0.107594937,0.424050633,0.462025316,0.091208791,0.158227848,0.760442879,0.716171617,0.46288122,0.308420319,0.31163245,0.760442879,0.234536036
876,3836,,-121.1990395,38.67866989,0.054966596,0.148665273,0.200035025,1.0,1.0,1.0,0.403666894,0.082278481,0.613924051,0.079113924,0.516025641,0.21835443,0.015822785,0.107594937,0.424050633,0.462025316,0.091208791,0.158227848,0.760442879,0.716171617,0.298605538,0.308942659,0.302079974,0.760442879,0.234933245
877,3896,,-121.1899046,38.68599354,0.099774792,0.236226517,0.24751698,1.0,1.0,1.0,0.583518289,0.082278481,0.613924051,0.079113924,0.516025641,0.21835443,0.015822785,0.107594937,0.424050633,0.462025316,0.091208791,0.158227848,0.760442879,0.716171617,0.357343499,0.318720786,0.317097631,0.760442879,0.242368952
882,4012,,-121.1901369,38.70045864,0.106861627,0.460196854,0.844653708,1.0,1.0,1.0,0.425293861,0.03164557,0.89556962,0.148734177,0.605769231,0.224683544,0.022151899,0.07278481,0.193037975,0.272151899,0.068131868,0.208860759,0.874685455,0.336633663,0.666131621,0.324426448,0.318930247,0.874685455,0.283771096
888,3895,,-121.1991566,38.68590241,0.550134669,0.460142691,0.568551727,1.0,1.0,1.0,0.230071346,0.056962025,0.224683544,0.35443038,0.525641026,0.246835443,0.098101266,0.800632911,0.215189873,0.430379747,0.338461538,0.148734177,0.819325617,0.667766777,0.311647271,0.289567424,0.284145362,0.819325617,0.237250008
900,3723,,-121.1525592,38.66465334,0.312984641,0.408247734,0.435999366,1.0,1.0,1.0,1.157231741,0.034810127,0.784810127,0.591772152,0.602564103,0.113924051,0.132911392,0.044303797,0.212025316,0.503164557,0.520879121,0.683544304,0.553095118,0.903190319,0.899578652,0.530803192,0.536487,0.553095118,0.293584654
914,3904,,-121.1158882,38.68669718,0.112363087,0.173117101,0.211991504,0.25,0.25,0.25,0.497471692,0.183544304,0.860759494,0.582278481,0.778846154,0.098101266,0.009493671,0.534810127,0.0,0.037974684,0.132967033,0.07278481,0.834927026,0.473047305,0.979283708,0.335499001,0.33665722,0.834927026,0.280117183
917,3903,,-121.1251404,38.68661169,0.312239572,0.35183311,0.365294449,0.25,0.25,0.25,1.029367131,0.183544304,0.860759494,0.582278481,0.778846154,0.098101266,0.009493671,0.534810127,0.0,0.037974684,0.237362637,0.07278481,0.897835934,0.397139714,0.594251605,0.323747653,0.33317972,0.897835934,0.290672276
918,3843,,-121.1342818,38.67929292,0.122317835,0.19698685,0.269476399,0.25,0.25,0.25,0.588781084,0.183544304,0.860759494,0.582278481,0.778846154,0.098101266,0.009493671,0.534810127,0.0,0.037974684,0.694505495,0.07278481,0.842979366,0.04070407,0.641753612,0.346484062,0.354809004,0.842979366,0.292078915
928,3547,,-121.1892083,38.64259854,0.026813886,0.136702362,0.139705446,1.0,1.0,1.0,0.303221694,0.091772152,0.487341772,0.585443038,0.342948718,0.117088608,0.189873418,0.034810127,0.028481013,0.132911392,0.558241758,0.275316456,0.957221943,0.9889989,0.0,0.248594812,0.243897648,0.957221943,0.237960409
929,3549,,-121.1707151,38.64277858,0.353029964,0.429730384,0.563334509,1.0,1.0,1.0,0.587070261,0.091772152,0.487341772,0.585443038,0.342948718,0.117088608,0.189873418,0.034810127,0.028481013,0.132911392,0.558241758,0.275316456,0.957221943,0.9889989,0.0,0.272248859,0.272282505,0.957221943,0.260602582
931,3550,,-121.1614685,38.64286754,0.447369186,0.521031626,0.639415757,1.0,1.0,1.0,0.223684593,0.091772152,0.487341772,0.585443038,0.342948718,0.117088608,0.189873418,0.034810127,0.028481013,0.132911392,0.558241758,0.275316456,0.957221943,0.9889989,0.0,0.24196672,0.235943938,0.957221943,0.231615854
940,3611,,-121.1245916,38.65044885,0.095301141,0.192932072,0.188293724,1.0,1.0,1.0,0.476526937,0.196202532,0.341772152,0.655063291,0.009615385,0.300632911,0.148734177,0.006329114,0.139240506,0.041139241,0.502197802,0.487341772,0.743331656,0.95159516,0.891803772,0.362778741,0.370814383,0.743331656,0.269664922
941,3553,,-121.1337286,38.64313019,0.142027522,0.164659868,0.397156484,1.0,1.0,1.0,0.703843874,0.196202532,0.341772152,0.655063291,0.009615385,0.300632911,0.148734177,0.006329114,0.139240506,0.041139241,0.502197802,0.487341772,0.743331656,0.95159516,0.0,0.313160736,0.30940211,0.743331656,0.232782288
943,3554,,-121.1244819,38.64321632,0.154824951,0.236921347,0.247726424,1.0,1.0,1.0,0.639472722,0.196202532,0.341772152,0.655063291,0.009615385,0.300632911,0.148734177,0.006329114,0.139240506,0.041139241,0.502197802,0.487341772,0.743331656,0.95159516,0.0,0.307796473,0.302964995,0.743331656,0.228794862
944,3664,,-121.1616952,38.65733254,0.45046369,0.399741967,0.588447923,1.0,1.0,1.0,0.637654242,0.167721519,0.867088608,0.832278481,0.798076923,0.164556962,0.344936709,0.465189873,0.041139241,0.164556962,0.282417582,0.199367089,0.791645697,0.534653465,0.329604735,0.328872941,0.329988714,0.791645697,0.260350849
948,3608,,-121.1523343,38.6501883,0.102700993,0.121146092,0.183976536,1.0,1.0,1.0,0.407823621,0.167721519,0.867088608,0.832278481,0.798076923,0.164556962,0.344936709,0.465189873,0.041139241,0.164556962,0.308791209,0.199367089,0.73326623,0.072607261,0.908557384,0.378312485,0.383417988,0.73326623,0.27740377
952,3555,,-121.1152352,38.64330176,0.341214119,0.418633715,0.520098178,1.0,1.0,1.0,0.569885875,0.167721519,0.867088608,0.832278481,0.798076923,0.164556962,0.344936709,0.465189873,0.041139241,0.164556962,0.125274725,0.199367089,0.859084046,0.877887789,0.0,0.305999318,0.294956153,0.859084046,0.262879133
953,3552,,-121.1429753,38.64304334,0.184669235,0.22075401,0.456463564,1.0,1.0,1.0,0.861886809,0.167721519,0.867088608,0.832278481,0.798076923,0.164556962,0.344936709,0.465189873,0.041139241,0.164556962,0.125274725,0.199367089,0.859084046,0.877887789,0.252608347,0.352135759,0.350075374,0.859084046,0.302514213
957,3666,,-121.1431983,38.65750838,0.724800124,0.806573561,0.816108319,1.0,1.0,1.0,0.0,0.167721519,0.867088608,0.832278481,0.798076923,0.164556962,0.344936709,0.465189873,0.041139241,0.164556962,0.125274725,0.199367089,0.859084046,0.877887789,0.627808989,0.332597146,0.319798003,0.859084046,0.285728902
958,3607,,-121.1615818,38.65010003,0.151297167,0.235735801,0.397349976,1.0,1.0,1.0,0.784382945,0.167721519,0.867088608,0.832278481,0.798076923,0.164556962,0.344936709,0.465189873,0.041139241,0.164556962,0.125274725,0.199367089,0.859084046,0.877887789,0.0,0.322743773,0.315416846,0.859084046,0.277264026
962,3845,,-121.1157793,38.67946457,0.228453116,0.254615256,0.249561326,0.25,0.25,0.25,0.732629699,0.003164557,0.544303797,0.724683544,0.073717949,0.110759494,0.161392405,0.003164557,0.022151899,0.101265823,0.593406593,0.234177215,0.961248113,0.415841584,0.387941413,0.271614906,0.286614918,0.961248113,0.261089316
965,3784,,-121.1341711,38.67206034,0.069349493,0.11683194,0.10528145,0.25,0.25,0.25,0.291462883,0.003164557,0.544303797,0.724683544,0.073717949,0.110759494,0.161392405,0.003164557,0.022151899,0.101265823,0.593406593,0.234177215,0.961248113,0.415841584,0.657754815,0.281939309,0.291007949,0.961248113,0.271013629
967,3726,,-121.124811,38.66491395,0.276812235,0.259749382,0.266813161,1.0,0.25,0.25,0.803374779,0.132911392,0.550632911,0.506329114,0.019230769,0.170886076,0.123417722,0.212025316,0.101265823,0.03164557,0.278021978,0.034810127,0.922496225,0.783278328,0.269462279,0.272295192,0.280566632,0.922496225,0.251191287
968,3725,,-121.1340604,38.66482779,0.134289106,0.154594404,0.377369378,1.0,1.0,1.0,0.666252888,0.132911392,0.550632911,0.506329114,0.019230769,0.170886076,0.123417722,0.212025316,0.101265823,0.03164557,0.278021978,0.034810127,0.922496225,0.783278328,0.269462279,0.260868367,0.266854443,0.922496225,0.240650084
977,3615,,-121.087601,38.65078639,0.434601136,0.458346792,1.058936817,0.25,0.25,0.25,0.669710946,0.028481013,0.180379747,0.908227848,0.012820513,0.022151899,0.367088608,0.098101266,0.003164557,0.028481013,0.116483516,0.569620253,0.666834424,0.782178218,0.830306982,0.349245228,0.353463968,0.666834424,0.23288874
1047,2544,,-121.0854834,38.50613737,7.477646891,7.726719611,7.962115202,1.0,0.75,0.75,0.0,0.098101266,0.96835443,0.107594937,0.788461538,0.063291139,0.414556962,0.778481013,0.259493671,0.183544304,0.182417582,0.047468354,0.990941117,0.180418042,0.369733146,0.280076228,0.277781857,0.990941117,0.27753905
1048,2485,,-121.0946065,38.49882189,7.309302714,7.390566871,7.772799833,1.0,0.75,0.75,0.0,0.098101266,0.96835443,0.107594937,0.788461538,0.063291139,0.414556962,0.778481013,0.259493671,0.183544304,0.182417582,0.047468354,0.990941117,0.180418042,0.317967496,0.272519106,0.26976739,0.990941117,0.270050388
1124,3491,,-121.2075835,38.63518325,0.385401403,0.442785656,0.794498382,1.0,1.0,0.25,0.621140294,0.037974684,0.620253165,0.737341772,0.538461538,0.034810127,0.506329114,0.113924051,0.481012658,0.541139241,0.065934066,0.0,0.853548062,0.96809681,0.0,0.32226669,0.327332124,0.853548062,0.275070109
1126,3435,,-121.2259551,38.62776518,0.482322259,0.846476398,0.884933528,0.25,0.25,0.25,0.241161129,0.037974684,0.620253165,0.737341772,0.538461538,0.034810127,0.506329114,0.113924051,0.481012658,0.541139241,0.065934066,0.0,0.853548062,0.96809681,0.0,0.291530478,0.290146836,0.853548062,0.248835275
1128,3380,,-121.2443231,38.62034434,1.212277737,1.234995623,1.307015588,1.0,1.0,1.0,0.0,0.037974684,0.620253165,0.737341772,0.538461538,0.034810127,0.506329114,0.113924051,0.481012658,0.541139241,0.065934066,0.0,0.853548062,0.96809681,0.360503612,0.31334385,0.312465729,0.853548062,0.267454036
1129,3379,,-121.2535667,38.62024906,0.730033031,0.744852326,0.784950177,1.0,1.0,1.0,0.0,0.037974684,0.620253165,0.737341772,0.538461538,0.034810127,0.506329114,0.113924051,0.481012658,0.541139241,0.065934066,0.0,0.853548062,0.96809681,0.360503612,0.31334385,0.312465729,0.853548062,0.267454036
1135,3436,,-121.2167105,38.62785835,0.268935181,0.332366017,0.524435097,1.0,1.0,0.25,0.450975898,0.338607595,0.784810127,0.787974684,0.782051282,0.199367089,0.455696203,0.158227848,0.117088608,0.034810127,0.047252747,0.379746835,0.798188223,0.99779978,0.0,0.307611735,0.294211186,0.798188223,0.245532064
1137,3437,,-121.2074658,38.62795082,0.293121891,0.325925904,0.903673434,1.0,1.0,0.25,0.464285846,0.338607595,0.784810127,0.787974684,0.782051282,0.199367089,0.455696203,0.158227848,0.117088608,0.034810127,0.047252747,0.379746835,0.798188223,0.99779978,0.0,0.322720076,0.307791463,0.798188223,0.257591364
1155,3270,,-121.2625642,38.6056884,0.210928401,0.242920766,0.259675262,1.0,1.0,1.0,0.713524429,0.338607595,0.784810127,0.787974684,0.782051282,0.199367089,0.455696203,0.158227848,0.117088608,0.034810127,0.047252747,0.379746835,0.798188223,0.99779978,0.0,0.326913404,0.318210836,0.798188223,0.260938429
1157,3164,,-121.2623181,38.59122377,0.463583457,0.537841422,0.446789653,0.75,0.75,0.75,0.682779832,0.338607595,0.784810127,0.787974684,0.782051282,0.199367089,0.455696203,0.158227848,0.117088608,0.034810127,0.047252747,0.379746835,0.798188223,0.99779978,0.0,0.324480943,0.315249766,0.798188223,0.258996867
1165,3114,,-121.2621951,38.58399147,0.036792202,0.168637106,0.393867758,0.75,0.75,0.75,0.599297066,0.338607595,0.784810127,0.787974684,0.782051282,0.199367089,0.455696203,0.158227848,0.117088608,0.034810127,0.047252747,0.379746835,0.798188223,0.99779978,0.0,0.321876066,0.310709507,0.798188223,0.256917685
1166,2913,,-121.2155252,38.55553485,0.148680579,0.431434146,0.866833118,0.75,1.0,0.75,0.435086044,0.338607595,0.784810127,0.787974684,0.782051282,0.199367089,0.455696203,0.158227848,0.117088608,0.034810127,0.047252747,0.379746835,0.798188223,0.99779978,0.0,0.350012967,0.330881914,0.798188223,0.279376228
1192,3211,,-121.3086456,38.59796572,0.272850041,0.283096652,0.344636287,1.0,1.0,1.0,0.90058298,0.756329114,0.278481013,0.268987342,0.769230769,0.291139241,0.768987342,0.481012658,0.639240506,0.449367089,0.396703297,0.382911392,0.469048817,0.617161716,0.666131621,0.56475944,0.581491256,0.469048817,0.264899748
1193,3159,,-121.308518,38.59073346,0.248362618,0.264164886,0.286997383,1.0,1.0,1.0,0.799524887,0.756329114,0.278481013,0.268987342,0.769230769,0.291139241,0.768987342,0.481012658,0.639240506,0.449367089,0.396703297,0.382911392,0.469048817,0.617161716,0.754765249,0.561924225,0.578673946,0.469048817,0.263569893
1200,3266,,-121.2995314,38.60529749,0.193693174,0.220260278,0.202533232,1.0,1.0,1.0,0.616486684,0.471518987,0.439873418,0.044303797,0.932692308,0.449367089,0.816455696,0.46835443,0.582278481,0.617088608,0.725274725,0.389240506,0.530447911,0.295929593,0.304875602,0.50377593,0.519228153,0.530447911,0.26722689
1228,3215,,-121.2716821,38.59835942,0.103199423,0.122365442,0.142745993,0.75,0.75,1.0,0.368310858,0.623417722,0.503164557,0.75,0.022435897,0.936708861,0.411392405,0.174050633,0.202531646,0.661392405,0.174725275,0.64556962,0.555611475,0.99889989,0.0,0.432313728,0.402884166,0.555611475,0.240198468
1230,3163,,-121.2715581,38.59112712,0.077019465,0.12225482,0.241480569,0.75,0.75,1.0,0.440754854,0.623417722,0.503164557,0.75,0.022435897,0.936708861,0.411392405,0.174050633,0.202531646,0.661392405,0.174725275,0.64556962,0.555611475,0.99889989,0.0,0.44026576,0.41180422,0.555611475,0.244616708
1231,3214,,-121.280923,38.59826205,0.095156148,0.131531842,0.171525906,1.0,1.0,1.0,0.398213896,0.623417722,0.503164557,0.75,0.022435897,0.936708861,0.411392405,0.174050633,0.202531646,0.661392405,0.174725275,0.64556962,0.555611475,0.99889989,0.0,0.446860996,0.4164229,0.555611475,0.248281097
1234,3111,,-121.2899124,38.58369943,0.247988385,0.225353796,0.268173266,1.0,1.0,1.0,0.741515446,0.623417722,0.503164557,0.75,0.022435897,0.936708861,0.411392405,0.174050633,0.202531646,0.661392405,0.174725275,0.64556962,0.555611475,0.99889989,0.0,0.466311857,0.442740154,0.555611475,0.259088219
1249,3001,,-121.3635585,38.5684253,0.290320546,0.282705476,0.302562521,1.0,1.0,1.0,0.875588543,0.727848101,0.563291139,0.291139241,0.096153846,0.851265823,0.094936709,0.569620253,0.335443038,0.316455696,0.440659341,0.348101266,0.674383493,0.180418042,0.341593098,0.440757965,0.438593142,0.674383493,0.297239896
1263,2793,,-121.3630273,38.53949675,0.533945941,0.548832587,0.603398192,1.0,1.0,1.0,0.0,0.430379747,0.835443038,0.639240506,0.394230769,0.712025316,0.53164557,0.268987342,0.379746835,0.332278481,0.39010989,0.746835443,0.547559134,0.705170517,0.815258828,0.54045613,0.522448525,0.547559134,0.295931691
1304,1796,,-121.3606418,38.40932029,4.063459282,4.082749325,4.418545302,1.0,1.0,1.0,0.0,0.303797468,0.696202532,0.563291139,0.586538462,0.193037975,0.648734177,0.278481013,0.64556962,0.129746835,0.408791209,0.136075949,0.675390035,0.713971397,0.588282504,0.385854689,0.398263536,0.675390035,0.260602412
1310,1740,,-121.3789424,38.40187937,4.045788167,4.0471072,3.951623881,1.0,1.0,1.0,0.0,0.534810127,0.151898734,0.674050633,0.695512821,0.196202532,0.376582278,0.186708861,0.816455696,0.158227848,0.245054945,0.155063291,0.716155008,0.926292629,0.400531701,0.361537433,0.364526095,0.716155008,0.258916843
1313,1741,,-121.369726,38.40198421,4.239380383,4.248004083,4.378347668,1.0,1.0,1.0,0.0,0.579113924,0.933544304,0.515822785,0.599358974,0.528481013,0.405063291,0.759493671,0.509493671,0.443037975,0.438461538,0.215189873,0.47005536,0.726072607,0.381520867,0.492113725,0.475335056,0.47005536,0.231320694
1317,1634,,-121.3602451,38.3876245,5.357710778,5.36636897,5.496600432,1.0,1.0,1.0,0.0,0.579113924,0.933544304,0.515822785,0.599358974,0.528481013,0.405063291,0.759493671,0.509493671,0.443037975,0.759340659,0.215189873,0.6094615,0.321232123,0.0,0.417599804,0.408492995,0.6094615,0.254511003
1318,1633,,-121.3694597,38.38752038,5.15770003,5.160639753,5.066884799,1.0,1.0,1.0,0.0,0.579113924,0.933544304,0.515822785,0.599358974,0.528481013,0.405063291,0.759493671,0.509493671,0.443037975,0.759340659,0.215189873,0.6094615,0.321232123,0.526083467,0.476101614,0.473930173,0.6094615,0.290165604
1320,2228,,-121.3524765,38.46727964,2.042424591,2.056089527,2.082285139,1.0,1.0,1.0,0.0,0.541139241,0.85443038,0.82278481,0.5,0.803797468,0.651898734,0.424050633,0.376582278,0.069620253,0.253846154,0.503164557,0.680422748,0.415841584,0.277186998,0.399035476,0.386151586,0.680422748,0.271512815
1322,2282,,-121.3710589,38.47430389,1.041490941,1.050625172,1.099123926,1.0,1.0,1.0,0.0,0.541139241,0.85443038,0.82278481,0.5,0.803797468,0.651898734,0.424050633,0.376582278,0.069620253,0.253846154,0.503164557,0.680422748,0.415841584,0.274929775,0.400899195,0.387721207,0.680422748,0.272780932
1323,2339,,-121.3711923,38.48153591,1.186937415,1.198291863,1.330275646,1.0,1.0,1.0,0.0,0.541139241,0.85443038,0.82278481,0.5,0.803797468,0.651898734,0.424050633,0.376582278,0.069620253,0.253846154,0.503164557,0.680422748,0.415841584,0.261486758,0.395322532,0.382477545,0.680422748,0.268986444
1332,2069,,-121.3705254,38.44537591,1.941750683,1.983075497,2.186634027,1.0,1.0,1.0,0.0,0.287974684,0.819620253,0.92721519,0.467948718,0.734177215,0.860759494,0.490506329,0.67721519,0.091772152,0.321978022,0.765822785,0.480120785,0.658965897,0.862961477,0.521083863,0.521716652,0.480120785,0.250183193
1339,2338,,-121.3804186,38.48143095,0.787602179,0.799274962,0.985528016,1.0,1.0,1.0,0.0,0.503164557,0.325949367,0.96835443,0.259615385,0.272151899,0.943037975,0.484177215,0.272151899,0.560126582,0.514285714,0.357594937,0.655762456,0.276127613,0.653441011,0.444169002,0.449460254,0.655762456,0.291269355
1340,2337,,-121.3896448,38.4813253,0.575399208,0.583993092,0.609820584,1.0,1.0,1.0,0.0,0.503164557,0.325949367,0.96835443,0.259615385,0.272151899,0.943037975,0.484177215,0.272151899,0.560126582,0.514285714,0.357594937,0.655762456,0.276127613,0.694121188,0.413077623,0.423357052,0.655762456,0.270880797
1370,1960,,-121.3794788,38.43080709,2.261907067,2.28311613,2.393582032,1.0,1.0,1.0,0.0,0.310126582,0.724683544,0.841772152,0.461538462,0.148734177,0.310126582,0.037974684,0.253164557,0.050632911,0.154945055,0.075949367,0.904881731,0.885588559,0.571980337,0.282931772,0.281717526,0.904881731,0.256019792
1412,1798,,-121.3422071,38.40952647,4.857531767,4.899024138,4.71338915,1.0,1.0,1.0,0.0,0.268987342,0.952531646,0.901898734,0.403846154,0.367088608,0.446202532,0.155063291,0.183544304,0.170886076,0.341758242,0.547468354,0.684448918,0.174917492,0.647170947,0.366574197,0.358888769,0.684448918,0.250901312
